UID,주거 형태,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,채무 불이행 여부
TRAIN_05454,월세,637387.5,10년 이상,0.0,8,18.6,431350.5,0,42,0,여행 자금,단기 상환,66745.5,55231.5,7996.5,762,0
TRAIN_05455,주택 담보 대출 (거주 중),3513559.5,3년,0.0,13,17.7,4578766.5,0,12,0,부채 통합,장기 상환,788154.0,629434.5,65473.5,780,0
TRAIN_05456,자가,798066.0,10년 이상,0.0,8,19.9,726264.0,0,66,0,기타,단기 상환,44853.0,138934.5,18688.5,709,0
TRAIN_05457,주택 담보 대출 (거주 중),2666821.5,10년 이상,0.0,22,42.0,7676571.0,0,6,0,부채 통합,장기 상환,518613.0,1431285.0,40425.0,804,0
TRAIN_05458,월세,1193338.5,1년 미만,1.0,9,11.1,775218.0,4,39,0,부채 통합,단기 상환,132114.0,147171.0,4521.0,716,1
TRAIN_05459,월세,1450350.0,8년,0.0,16,16.5,822429.0,1,68,3,부채 통합,단기 상환,262665.0,294924.0,12259.5,685,1
TRAIN_05460,월세,1518595.5,8년,0.0,24,20.8,470767.5,2,70,3,부채 통합,단기 상환,405933.0,578718.0,16548.0,802,1
TRAIN_05461,자가,2555442.0,8년,0.0,11,12.0,5718.0,2,80,3,부채 통합,장기 상환,499974.0,279201.0,33705.0,682,0
TRAIN_05462,월세,991138.5,1년,0.0,16,13.8,838168.5,0,18,0,부채 통합,단기 상환,382813.5,343999.5,26785.5,749,0
TRAIN_05463,주택 담보 대출 (거주 중),1566165.0,3년,0.0,7,18.7,2737246.5,0,35,0,의료비,장기 상환,1172970.0,471697.5,23256.0,636,0
TRAIN_05464,월세,2799633.0,8년,0.0,9,18.7,832128.0,2,70,3,부채 통합,단기 상환,348090.0,315114.0,24873.0,755,0
TRAIN_05465,자가,959478.0,10년 이상,0.0,8,14.5,705550.5,1,5,0,부채 통합,단기 상환,192354.0,162240.0,2098.5,800,0
TRAIN_05466,주택 담보 대출 (거주 중),1533415.5,10년 이상,0.0,11,18.4,922273.5,0,61,0,부채 통합,장기 상환,696895.5,377568.0,27013.5,736,0
TRAIN_05467,자가,796912.5,1년,0.0,27,15.0,1404562.5,0,34,0,부채 통합,장기 상환,398602.5,399622.5,33868.5,722,1
TRAIN_05468,자가,1644552.0,3년,0.0,11,16.9,212869.5,0,35,0,부채 통합,장기 상환,532389.0,171889.5,6807.0,791,0
TRAIN_05469,월세,2153208.0,10년 이상,0.0,11,18.6,765261.0,0,62,0,부채 통합,단기 상환,477984.0,464767.5,14353.5,795,0
TRAIN_05470,자가,1068085.5,1년,1.0,9,13.1,693852.0,0,64,0,사업 대출,단기 상환,196090.5,272472.0,23949.0,740,1
TRAIN_05471,주택 담보 대출 (거주 중),3519349.5,10년 이상,1.0,10,44.5,1078851.0,2,45,0,주택 개보수,장기 상환,351928.5,122976.0,35914.5,682,0
TRAIN_05472,주택 담보 대출 (거주 중),2692012.5,10년 이상,0.0,6,18.4,5097435.0,0,10,0,부채 통합,장기 상환,734601.0,571449.0,11284.5,693,1
TRAIN_05473,자가,1229962.5,8년,0.0,16,12.5,957913.5,0,57,0,부채 통합,단기 상환,108330.0,192157.5,18781.5,727,1
TRAIN_05474,월세,1316182.5,1년,0.0,12,11.8,1003038.0,0,65,0,부채 통합,단기 상환,180934.5,241702.5,19243.5,760,1
TRAIN_05475,주택 담보 대출 (거주 중),2236809.0,3년,0.0,13,32.8,734733.0,1,10,0,부채 통합,장기 상환,645393.0,186835.5,44878.5,687,0
TRAIN_05476,월세,1348569.0,2년,0.0,9,17.5,731797.5,2,32,0,자동차 구매,단기 상환,480435.0,313924.5,22150.5,805,0
TRAIN_05477,주택 담보 대출 (거주 중),1254822.0,3년,0.0,25,21.4,1531171.5,0,6,0,부채 통합,장기 상환,534630.0,311292.0,33753.0,691,1
TRAIN_05478,주택 담보 대출 (거주 중),1202542.5,10년 이상,0.0,13,29.3,1137795.0,0,20,0,부채 통합,단기 상환,836359.5,192495.0,24375.0,796,0
TRAIN_05479,자가,2184834.0,6년,0.0,7,12.1,1307857.5,0,64,0,부채 통합,단기 상환,544137.0,285727.5,30784.5,649,0
TRAIN_05480,월세,1710091.5,10년 이상,0.0,13,15.8,722233.5,0,9,0,기타,단기 상환,90025.5,176437.5,21772.5,758,1
TRAIN_05481,월세,2053404.0,2년,0.0,9,11.0,416241.0,0,44,0,부채 통합,장기 상환,495573.0,311043.0,8034.0,742,0
TRAIN_05482,월세,1848852.0,10년 이상,0.0,8,15.4,763143.0,0,36,0,부채 통합,단기 상환,505809.0,438304.5,33405.0,793,0
TRAIN_05483,주택 담보 대출 (거주 중),2426104.5,8년,0.0,13,21.9,126036.0,1,31,3,부채 통합,단기 상환,459717.0,199930.5,26338.5,685,1
TRAIN_05484,주택 담보 대출 (거주 중),1423627.5,7년,0.0,19,12.7,4981602.0,0,10,0,기타,단기 상환,1152982.5,335596.5,32928.0,791,0
TRAIN_05485,주택 담보 대출 (거주 중),1787701.5,10년 이상,0.0,14,35.3,1227339.0,0,33,0,부채 통합,단기 상환,446505.0,880113.0,27057.0,771,0
TRAIN_05486,자가,1872997.5,10년 이상,0.0,8,13.5,904272.0,0,23,0,부채 통합,장기 상환,453358.5,403230.0,35566.5,805,1
TRAIN_05487,주택 담보 대출 (거주 중),2531734.5,10년 이상,1.0,13,10.9,880167.0,1,29,0,부채 통합,단기 상환,1145076.0,758526.0,21049.5,744,0
TRAIN_05488,주택 담보 대출 (거주 중),2371957.5,10년 이상,0.0,11,18.5,998494.5,0,35,0,주택 개보수,장기 상환,635997.0,291016.5,30603.0,638,0
TRAIN_05489,주택 담보 대출 (거주 중),2454823.5,10년 이상,0.0,11,24.8,11638459.5,0,14,0,주택 개보수,단기 상환,538957.5,223833.0,38551.5,793,0
TRAIN_05490,월세,1546114.5,2년,0.0,8,13.6,206383.5,0,37,0,부채 통합,장기 상환,419632.5,56202.0,29880.0,700,1
TRAIN_05491,월세,749265.0,10년 이상,0.0,6,23.8,7851.0,0,47,0,기타,단기 상환,219114.0,103213.5,2037.0,744,0
TRAIN_05492,주택 담보 대출 (거주 중),1724394.0,10년 이상,0.0,11,17.5,184651.5,1,61,1,사업 대출,단기 상환,318210.0,95593.5,4110.0,727,0
TRAIN_05493,월세,1670914.5,2년,1.0,12,13.2,460464.0,2,37,1,사업 대출,단기 상환,305529.0,226555.5,48324.0,738,1
TRAIN_05494,자가,1120612.5,2년,0.0,7,13.7,0.0,0,30,0,자동차 구매,장기 상환,402093.0,121560.0,24868.5,702,0
TRAIN_05495,월세,1199034.0,10년 이상,0.0,9,11.4,574039.5,1,37,0,부채 통합,단기 상환,430251.0,451345.5,21082.5,758,0
TRAIN_05496,월세,922402.5,6년,0.0,22,12.4,1208326.5,0,26,0,부채 통합,단기 상환,417096.0,567561.0,22800.0,789,0
TRAIN_05497,자가,1972158.0,10년 이상,0.0,16,11.6,686175.0,0,22,0,기타,단기 상환,509359.5,912214.5,15921.0,693,0
TRAIN_05498,자가,1845286.5,5년,0.0,7,18.3,401374.5,0,18,0,부채 통합,장기 상환,674724.0,209721.0,4816.5,644,1
TRAIN_05499,월세,2273148.0,4년,0.0,7,18.3,527125.5,0,63,0,주택 개보수,단기 상환,789276.0,361333.5,13086.0,744,0
TRAIN_05500,주택 담보 대출 (거주 중),1776466.5,10년 이상,0.0,10,12.2,1110756.0,0,33,0,기타,단기 상환,1157032.5,981460.5,23496.0,691,0
TRAIN_05501,주택 담보 대출 (거주 중),1531272.0,5년,1.0,5,16.0,275547.0,2,35,1,기타,장기 상환,541812.0,264879.0,0.0,787,1
TRAIN_05502,주택 담보 대출 (거주 중),5110846.5,10년 이상,0.0,11,22.9,4800691.5,1,34,0,부채 통합,단기 상환,1304667.0,1180716.0,58501.5,787,0
TRAIN_05503,자가,1408842.0,1년 미만,0.0,11,15.0,810541.5,1,10,0,부채 통합,단기 상환,160482.0,101146.5,16852.5,804,1
TRAIN_05504,자가,1660546.5,1년,0.0,14,18.8,1010865.0,0,32,0,부채 통합,단기 상환,500269.5,509305.5,40206.0,804,0
TRAIN_05505,주택 담보 대출 (거주 중),6572667.0,1년 미만,0.0,11,23.7,3885685.5,0,68,0,기타,단기 상환,607938.0,1069926.0,37351.5,800,0
TRAIN_05506,월세,4241761.5,2년,0.0,6,19.0,985536.0,0,74,0,의료비,단기 상환,499755.0,517273.5,16201.5,784,0
TRAIN_05507,주택 담보 대출 (거주 중),2026222.5,2년,0.0,11,14.5,1471312.5,0,29,0,여행 자금,단기 상환,548212.5,184984.5,24199.5,691,0
TRAIN_05508,주택 담보 대출 (거주 중),1274395.5,8년,0.0,12,34.5,0.0,1,25,1,부채 통합,단기 상환,256590.0,184597.5,17271.0,798,0
TRAIN_05509,월세,1471947.0,10년 이상,0.0,9,17.9,3531585.0,0,32,0,부채 통합,단기 상환,547045.5,503803.5,40426.5,787,0
TRAIN_05510,주택 담보 대출 (거주 중),874846.5,3년,0.0,6,12.2,683100.0,0,4,0,부채 통합,장기 상환,552511.5,64900.5,22882.5,584,1
TRAIN_05511,월세,5726845.5,4년,0.0,11,25.0,1287948.0,0,8,0,부채 통합,장기 상환,514312.5,567999.0,30675.0,753,1
TRAIN_05512,자가,1455070.5,10년 이상,0.0,9,13.0,627873.0,0,8,0,부채 통합,장기 상환,534018.0,231667.5,20352.0,676,1
TRAIN_05513,월세,4323193.5,5년,4.0,12,20.3,654298.5,7,31,2,고액 구매,단기 상환,1314100.5,283290.0,52237.5,784,0
TRAIN_05514,자가,2512266.0,6년,0.0,31,24.1,1404003.0,0,60,0,부채 통합,단기 상환,492678.0,610173.0,21091.5,764,0
TRAIN_05515,자가,2877694.5,10년 이상,0.0,14,12.7,909238.5,0,1,0,부채 통합,단기 상환,361230.0,219907.5,13065.0,745,0
TRAIN_05516,주택 담보 대출 (거주 중),1342228.5,10년 이상,0.0,7,26.1,322368.0,0,6,1,사업 대출,단기 상환,213513.0,47010.0,12103.5,729,0
TRAIN_05517,주택 담보 대출 (거주 중),1399330.5,10년 이상,0.0,16,24.3,1112331.0,0,2,0,부채 통합,단기 상환,301293.0,441865.5,36924.0,702,1
TRAIN_05518,자가,5835384.0,5년,4.0,11,24.0,1323142.5,5,81,2,고액 구매,장기 상환,837690.0,230761.5,49858.5,791,0
TRAIN_05519,주택 담보 대출 (거주 중),4884796.5,10년 이상,0.0,14,22.5,4460007.0,0,16,0,주택 개보수,장기 상환,897177.0,1014601.5,54100.5,744,0
TRAIN_05520,월세,1558054.5,2년,0.0,21,7.1,1116598.5,0,11,1,부채 통합,장기 상환,532573.5,446737.5,8851.5,700,0
TRAIN_05521,자가,1184115.0,1년,0.0,10,11.5,192765.0,0,50,0,부채 통합,단기 상환,451624.5,312838.5,13848.0,784,1
TRAIN_05522,자가,917431.5,2년,0.0,14,16.7,1505173.5,0,6,0,부채 통합,단기 상환,530614.5,1007121.0,20940.0,802,0
TRAIN_05523,주택 담보 대출 (거주 중),2925115.5,3년,0.0,17,15.5,402958.5,1,33,1,부채 통합,단기 상환,157939.5,0.0,18333.0,740,1
TRAIN_05524,월세,1761402.0,5년,0.0,12,28.5,1154526.0,1,30,0,부채 통합,단기 상환,1080228.0,142278.0,32812.5,611,0
TRAIN_05525,월세,1830186.0,3년,0.0,9,18.0,979390.5,0,11,0,부채 통합,단기 상환,145828.5,174528.0,5871.0,767,0
TRAIN_05526,월세,4075363.5,4년,0.0,17,26.8,560707.5,6,58,3,부채 통합,단기 상환,277090.5,179406.0,5631.0,802,0
TRAIN_05527,월세,1454491.5,8년,0.0,9,36.1,596481.0,1,29,3,부채 통합,단기 상환,484281.0,301396.5,31078.5,793,0
TRAIN_05528,자가,776925.0,1년,0.0,12,13.7,931995.0,0,61,0,부채 통합,단기 상환,171201.0,123597.0,6165.0,756,1
TRAIN_05529,자가,1364601.0,9년,0.0,15,19.5,1434190.5,0,13,0,부채 통합,단기 상환,544473.0,556081.5,20202.0,791,0
TRAIN_05530,자가,1788960.0,10년 이상,1.0,12,15.4,682483.5,0,22,0,부채 통합,단기 상환,161073.0,923920.5,11664.0,804,0
TRAIN_05531,월세,1766268.0,1년,0.0,10,13.9,237444.0,0,45,0,기타,단기 상환,336142.5,113103.0,12771.0,760,0
TRAIN_05532,주택 담보 대출 (거주 중),3587310.0,10년 이상,0.0,7,18.7,934633.5,0,69,0,기타,장기 상환,974497.5,156964.5,36592.5,733,0
TRAIN_05533,주택 담보 대출 (거주 중),9181965.0,10년 이상,0.0,19,34.2,1193302.5,0,7,0,부채 통합,단기 상환,570687.0,82119.0,33795.0,760,0
TRAIN_05534,주택 담보 대출 (거주 중),5011690.5,2년,0.0,20,35.7,1263259.5,0,11,0,부채 통합,단기 상환,1038595.5,1253409.0,39645.0,738,0
TRAIN_05535,주택 담보 대출 (거주 중),1740348.0,10년 이상,0.0,12,27.2,4624273.5,0,9,0,부채 통합,단기 상환,1056753.0,161520.0,35431.5,722,0
TRAIN_05536,월세,2273056.5,2년,0.0,15,15.6,1110591.0,0,78,0,부채 통합,단기 상환,387393.0,504295.5,13147.5,807,0
TRAIN_05537,월세,1186351.5,5년,0.0,8,25.4,1051078.5,0,17,0,부채 통합,장기 상환,555285.0,229260.0,32521.5,669,0
TRAIN_05538,주택 담보 대출 (거주 중),2620935.0,3년,0.0,9,17.7,973732.5,0,1,0,부채 통합,장기 상환,632830.5,1109230.5,31083.0,596,1
TRAIN_05539,월세,1389135.0,10년 이상,0.0,7,17.8,1386112.5,0,22,0,부채 통합,단기 상환,648099.0,212553.0,19242.0,693,1
TRAIN_05540,주택 담보 대출 (거주 중),1907850.0,3년,0.0,9,14.3,680416.5,0,6,0,부채 통합,장기 상환,615282.0,54793.5,20131.5,689,1
TRAIN_05541,주택 담보 대출 (거주 중),2443012.5,7년,0.0,12,25.4,5246311.5,0,10,0,주택 개보수,장기 상환,1144062.0,515380.5,36256.5,680,0
TRAIN_05542,주택 담보 대출 (거주 중),4980115.5,10년 이상,1.0,16,22.1,814594.5,2,44,0,부채 통합,단기 상환,523108.5,431305.5,40617.0,793,0
TRAIN_05543,자가,1739442.0,8년,0.0,13,15.7,520284.0,1,32,3,부채 통합,단기 상환,675531.0,350487.0,12865.5,745,0
TRAIN_05544,월세,1316770.5,10년 이상,0.0,9,16.7,800359.5,0,32,0,부채 통합,단기 상환,132322.5,230005.5,14764.5,767,0
TRAIN_05545,월세,2303170.5,1년,0.0,9,15.9,738049.5,0,71,0,부채 통합,단기 상환,530254.5,903396.0,8959.5,744,0
TRAIN_05546,자가,753006.0,10년 이상,0.0,26,20.0,767415.0,0,4,0,기타,장기 상환,1282518.0,44226.0,5329.5,562,0
TRAIN_05547,월세,1353093.0,8년,0.0,15,25.9,815745.0,5,45,3,부채 통합,단기 상환,543801.0,628080.0,27207.0,667,1
TRAIN_05548,주택 담보 대출 (거주 중),2146698.0,7년,1.0,13,20.5,668937.0,1,33,1,부채 통합,단기 상환,308004.0,174550.5,40893.0,805,0
TRAIN_05549,월세,1257655.5,10년 이상,0.0,13,19.0,841356.0,0,6,0,부채 통합,단기 상환,494346.0,389202.0,33355.5,751,0
TRAIN_05550,월세,1997605.5,7년,0.0,10,25.5,22191.0,0,31,0,기타,장기 상환,276684.0,162448.5,6661.5,715,0
TRAIN_05551,주택 담보 대출 (거주 중),4337790.0,7년,0.0,14,13.1,630025.5,0,33,0,부채 통합,장기 상환,972891.0,394090.5,42558.0,636,0
TRAIN_05552,자가,1591942.5,10년 이상,0.0,5,30.2,730678.5,0,6,0,주택 개보수,단기 상환,185314.5,106605.0,0.0,642,0
TRAIN_05553,주택 담보 대출 (거주 중),1867222.5,9년,1.0,15,15.2,1173996.0,1,33,1,의료비,단기 상환,523179.0,191572.5,12916.5,796,0
TRAIN_05554,주택 담보 대출 (거주 중),2041735.5,5년,1.0,14,14.7,869991.0,1,17,0,주택 개보수,장기 상환,1121152.5,99001.5,5283.0,795,0
TRAIN_05555,월세,1262448.0,10년 이상,0.0,8,19.2,42771.0,0,52,0,부채 통합,단기 상환,270261.0,126931.5,9832.5,762,0
TRAIN_05556,월세,1539106.5,5년,0.0,9,15.4,905815.5,0,28,0,부채 통합,장기 상환,741109.5,461797.5,28851.0,678,0
TRAIN_05557,주택 담보 대출 (거주 중),4115982.0,2년,0.0,11,31.2,3874338.0,0,12,0,주택 개보수,단기 상환,713527.5,654736.5,34632.0,807,0
TRAIN_05558,자가,3061798.5,1년 미만,0.0,5,21.9,766636.5,0,8,0,부채 통합,장기 상환,763317.0,566787.0,20512.5,665,1
TRAIN_05559,월세,1908519.0,10년 이상,0.0,8,17.9,909360.0,0,9,0,부채 통합,단기 상환,278773.5,212653.5,69300.0,795,0
TRAIN_05560,월세,2244967.5,1년,0.0,15,15.3,1234587.0,0,16,0,부채 통합,단기 상환,549616.5,565809.0,43591.5,798,1
TRAIN_05561,주택 담보 대출 (거주 중),4255285.5,10년 이상,0.0,10,28.0,5497896.0,1,1,1,부채 통합,단기 상환,388161.0,1159185.0,65931.0,713,0
TRAIN_05562,월세,1239679.5,7년,0.0,16,14.3,0.0,0,53,0,부채 통합,장기 상환,868479.0,397009.5,36229.5,640,1
TRAIN_05563,주택 담보 대출 (거주 중),1401537.0,7년,0.0,7,41.3,209553.0,0,5,0,부채 통합,단기 상환,334290.0,165340.5,9240.0,647,0
TRAIN_05564,주택 담보 대출 (거주 중),2274787.5,5년,0.0,7,18.3,416175.0,0,14,0,자동차 구매,장기 상환,1070919.0,586558.5,42615.0,705,0
TRAIN_05565,월세,1695793.5,10년 이상,0.0,10,12.4,580689.0,0,59,0,부채 통합,단기 상환,393750.0,251562.0,11277.0,784,0
TRAIN_05566,주택 담보 대출 (거주 중),4838679.0,10년 이상,0.0,11,20.9,4625088.0,0,27,0,부채 통합,장기 상환,948367.5,466363.5,28759.5,716,0
TRAIN_05567,월세,1243422.0,7년,0.0,13,17.9,915168.0,2,80,3,부채 통합,단기 상환,264096.0,230766.0,22776.0,798,1
TRAIN_05568,주택 담보 대출 (거주 중),1753455.0,10년 이상,0.0,15,13.2,1553703.0,0,11,0,기타,단기 상환,944040.0,330193.5,40203.0,769,0
TRAIN_05569,월세,787159.5,4년,0.0,15,14.0,249270.0,0,29,0,부채 통합,단기 상환,90661.5,226260.0,4768.5,769,0
TRAIN_05570,자가,859630.5,2년,0.0,16,9.5,812728.5,0,34,0,부채 통합,단기 상환,239554.5,500826.0,10098.0,685,0
TRAIN_05571,주택 담보 대출 (거주 중),2063581.5,9년,0.0,8,35.5,385131.0,1,55,0,부채 통합,장기 상환,425311.5,165766.5,5164.5,700,0
TRAIN_05572,자가,1422729.0,10년 이상,0.0,8,13.1,686218.5,0,16,0,부채 통합,단기 상환,500991.0,231127.5,32589.0,793,0
TRAIN_05573,주택 담보 대출 (거주 중),1210387.5,4년,0.0,11,13.8,523702.5,1,72,1,부채 통합,단기 상환,526224.0,130830.0,10000.5,700,1
TRAIN_05574,자가,3902875.5,5년,0.0,10,9.4,952798.5,0,12,0,자동차 구매,장기 상환,873219.0,520834.5,41604.0,656,1
TRAIN_05575,월세,2085142.5,1년 미만,0.0,9,13.3,3703737.0,0,33,0,부채 통합,단기 상환,423822.0,327132.0,21606.0,791,0
TRAIN_05576,주택 담보 대출 (거주 중),767503.5,10년 이상,0.0,8,30.1,556930.5,0,20,0,부채 통합,단기 상환,254716.5,86392.5,10755.0,771,0
TRAIN_05577,자가,965308.5,2년,0.0,12,10.2,848491.5,0,26,0,부채 통합,단기 상환,515620.5,98815.5,8077.5,687,0
TRAIN_05578,주택 담보 대출 (거주 중),2217150.0,7년,0.0,24,17.6,1362771.0,2,42,0,사업 대출,장기 상환,697329.0,516840.0,13701.0,704,1
TRAIN_05579,주택 담보 대출 (거주 중),2548159.5,3년,1.0,24,33.2,2148871.5,1,50,0,주택 개보수,단기 상환,671892.0,2614638.0,42160.5,800,0
TRAIN_05580,주택 담보 대출 (거주 중),2727151.5,9년,0.0,12,17.8,966109.5,0,38,0,부채 통합,장기 상환,753148.5,202843.5,34732.5,685,1
TRAIN_05581,월세,1389493.5,8년,0.0,10,9.0,666946.5,0,23,0,부채 통합,단기 상환,343426.5,567333.0,13345.5,795,1
TRAIN_05582,자가,1405789.5,7년,0.0,12,14.5,689845.5,0,19,0,부채 통합,단기 상환,194187.0,268843.5,6810.0,724,1
TRAIN_05583,월세,4677150.0,10년 이상,0.0,17,30.1,8268135.0,0,2,0,부채 통합,장기 상환,823155.0,1147050.0,42282.0,798,0
TRAIN_05584,월세,1601086.5,7년,5.0,11,21.2,1073350.5,5,78,3,부채 통합,단기 상환,321595.5,579354.0,28521.0,798,1
TRAIN_05585,자가,4419210.0,9년,0.0,18,22.3,717618.0,0,6,0,부채 통합,단기 상환,238185.0,427375.5,28593.0,798,0
TRAIN_05586,월세,2304216.0,2년,1.0,9,20.9,715708.5,2,49,1,부채 통합,단기 상환,309868.5,284283.0,8742.0,747,0
TRAIN_05587,주택 담보 대출 (거주 중),1542799.5,10년 이상,0.0,9,26.4,3415566.0,0,13,0,부채 통합,단기 상환,378523.5,189912.0,13381.5,736,0
TRAIN_05588,주택 담보 대출 (거주 중),2081310.0,3년,0.0,12,13.7,953949.0,0,42,0,부채 통합,장기 상환,772927.5,508726.5,36676.5,685,1
TRAIN_05589,주택 담보 대출 (거주 중),12578107.5,7년,0.0,16,41.5,1875081.0,0,43,0,부채 통합,장기 상환,1161687.0,1060303.5,44148.0,764,0
TRAIN_05590,월세,1668261.0,1년 미만,0.0,14,27.3,313570.5,1,54,1,부채 통합,단기 상환,285537.0,224752.5,12211.5,696,0
TRAIN_05591,자가,1169200.5,1년 미만,0.0,10,8.9,205393.5,0,16,0,부채 통합,장기 상환,309243.0,69043.5,919.5,522,0
TRAIN_05592,월세,1422394.5,2년,0.0,10,15.0,868431.0,0,27,0,부채 통합,단기 상환,181828.5,269941.5,2553.0,685,0
TRAIN_05593,자가,9415836.0,10년 이상,0.0,25,32.2,23232333.0,2,0,0,주택 개보수,장기 상환,1039828.5,1047871.5,71634.0,800,0
TRAIN_05594,주택 담보 대출 (비거주 중),870927.0,10년 이상,0.0,10,30.0,199258.5,0,13,0,주택 구매,단기 상환,628650.0,106969.5,5145.0,793,0
TRAIN_05595,자가,4541115.0,10년 이상,0.0,10,27.0,2534404.5,0,6,0,부채 통합,단기 상환,1178745.0,251112.0,37210.5,778,0
TRAIN_05596,주택 담보 대출 (거주 중),1946932.5,4년,0.0,7,26.2,515814.0,1,70,1,부채 통합,단기 상환,278641.5,142086.0,5097.0,695,1
TRAIN_05597,월세,872811.0,2년,0.0,9,15.6,465649.5,0,32,0,부채 통합,단기 상환,279690.0,354819.0,6580.5,793,1
TRAIN_05598,자가,1524945.0,5년,5.0,12,12.9,157659.0,0,39,0,기타,장기 상환,267862.5,41892.0,18216.0,611,0
TRAIN_05599,월세,1277499.0,2년,0.0,12,11.6,724008.0,0,57,0,자동차 구매,장기 상환,230265.0,293230.5,14088.0,687,0
TRAIN_05600,자가,2587944.0,8년,0.0,10,34.5,263628.0,5,62,3,기타,단기 상환,287362.5,169909.5,26382.0,758,0
TRAIN_05601,자가,1779903.0,8년,0.0,15,16.9,903106.5,2,35,3,부채 통합,단기 상환,497638.5,141855.0,33991.5,800,1
TRAIN_05602,자가,1290393.0,1년,0.0,9,7.9,256543.5,0,1,0,사업 대출,장기 상환,307717.5,183715.5,4497.0,749,0
TRAIN_05603,주택 담보 대출 (거주 중),2107875.0,1년,0.0,16,28.7,6941127.0,0,7,0,부채 통합,장기 상환,905119.5,1217977.5,31305.0,744,1
TRAIN_05604,주택 담보 대출 (거주 중),2398615.5,10년 이상,0.0,8,17.4,492255.0,2,7,1,부채 통합,단기 상환,414768.0,188472.0,22440.0,793,0
TRAIN_05605,주택 담보 대출 (거주 중),1894542.0,8년,0.0,12,18.6,343617.0,2,49,1,부채 통합,단기 상환,518550.0,112686.0,10735.5,798,0
TRAIN_05606,주택 담보 대출 (거주 중),4131238.5,10년 이상,0.0,7,26.4,2814186.0,1,5,0,부채 통합,단기 상환,1262826.0,256234.5,43821.0,771,0
TRAIN_05607,주택 담보 대출 (거주 중),3372991.5,10년 이상,0.0,9,26.2,3663030.0,0,36,0,부채 통합,장기 상환,1131909.0,257680.5,26065.5,707,0
TRAIN_05608,월세,1548718.5,8년,0.0,14,18.1,718011.0,2,31,3,부채 통합,단기 상환,416005.5,264550.5,11253.0,751,0
TRAIN_05609,주택 담보 대출 (거주 중),2801097.0,4년,0.0,23,19.7,3398068.5,0,6,0,주택 개보수,장기 상환,1194778.5,311061.0,22828.5,785,0
TRAIN_05610,주택 담보 대출 (거주 중),1209054.0,10년 이상,0.0,10,13.7,1588962.0,0,4,0,부채 통합,장기 상환,533700.0,841911.0,21400.5,762,1
TRAIN_05611,자가,1091404.5,2년,0.0,10,24.0,720243.0,0,39,1,부채 통합,단기 상환,361636.5,0.0,1111.5,680,0
TRAIN_05612,자가,2297529.0,10년 이상,0.0,7,11.8,148539.0,0,10,0,부채 통합,단기 상환,427305.0,252750.0,7905.0,733,0
TRAIN_05613,월세,939106.5,1년,0.0,13,10.5,422205.0,0,31,0,부채 통합,단기 상환,301831.5,228156.0,2872.5,769,0
